Zip	City	State	Abbr.	County	Long	Lat	
95405	Santa Rosa	California	CA	Sonoma	-122.673	38.4386	
95402	Santa Rosa	California	CA	Sonoma	-122.71	38.4399	
95406	Santa Rosa	California	CA	Sonoma	-122.71	38.4399	
95408	Santa Rosa	California	CA	Sonoma	-122.713	38.4405	
95401	Santa Rosa	California	CA	Sonoma	-122.755	38.4432	
95404	Santa Rosa	California	CA	Sonoma	-122.688	38.4534	
95409	Santa Rosa	California	CA	Sonoma	-122.639	38.4592	
95403	Santa Rosa	California	CA	Sonoma	-122.747	38.4822	
88435	Santa Rosa	New Mexico	NM	Guadalupe	-104.59	34.8526	
78593	Santa Rosa	Texas	TX	Cameron	-97.8257	26.2555	
32459	Santa Rosa Beach	Florida	FL	Walton	-86.2458	30.3659	
88008	Santa Teresa	New Mexico	NM	Doña Ana	-106.682	31.8394	
93460	Santa Ynez	California	CA	Santa Barbara	-120.071	34.624	
92070	Santa Ysabel	California	CA	San Diego	-116.696	33.1476	
84655	Santaquin	Utah	UT	Utah	-111.804	39.9737	
92071	Santee	California	CA	San Diego	-116.986	32.8486	
92072	Santee	California	CA	San Diego	-116.846	33.0169	
29142	Santee	South Carolina	SC	Orangeburg	-80.4805	33.4835	
55377	Santiago	Minnesota	MN	Sherburne	-93.8154	45.5402	
76472	Santo	Texas	TX	Palo Pinto	-98.1797	32.5979	
87052	Santo Domingo Pueblo	New Mexico	NM	Sandoval	-106.344	35.5269	
87745	Sapello	New Mexico	NM	San Miguel	-105.108	35.762	
31327	Sapelo Island	Georgia	GA	McIntosh	-81.3819	31.4951	
28774	Sapphire	North Carolina	NC	Transylvania	-83.0019	35.0666	
74066	Sapulpa	Oklahoma	OK	Creek	-96.1106	36.003	
74067	Sapulpa	Oklahoma	OK	Creek	-96.0937	36.0196	
79780	Saragosa	Texas	TX	Reeves	-103.636	31.0428	
38665	Sarah	Mississippi	MS	Panola	-90.162	34.591	
25644	Sarah Ann	West Virginia	WV	Logan	-81.9024	37.8332	
43779	Sarahsville	Ohio	OH	Noble	-81.4243	39.8162	
36571	Saraland	Alabama	AL	Mobile	-88.0934	30.8332	
48881	Saranac	Michigan	MI	Ionia	-85.203	42.9357	
12981	Saranac	New York	NY	Clinton	-73.7481	44.7032	
12983	Saranac Lake	New York	NY	Franklin	-74.133	44.3243	
34276	Sarasota	Florida	FL	Sarasota	-82.381	27.1675	
34277	Sarasota	Florida	FL	Sarasota	-82.381	27.1675	
34238	Sarasota	Florida	FL	Sarasota	-82.4751	27.2427	
34242	Sarasota	Florida	FL	Sarasota	-82.5398	27.2566	
34231	Sarasota	Florida	FL	Sarasota	-82.5163	27.2666	
34241	Sarasota	Florida	FL	Sarasota	-82.4181	27.2822	
34233	Sarasota	Florida	FL	Sarasota	-82.477	27.2866	
34239	Sarasota	Florida	FL	Sarasota	-82.5195	27.3111	
34232	Sarasota	Florida	FL	Sarasota	-82.4724	27.3262	
34236	Sarasota	Florida	FL	Sarasota	-82.5433	27.3269	
34278	Sarasota	Florida	FL	Sarasota	-82.5285	27.3316	
34230	Sarasota	Florida	FL	Sarasota	-82.5372	27.335	
34237	Sarasota	Florida	FL	Sarasota	-82.5128	27.3369	
34240	Sarasota	Florida	FL	Sarasota	-82.3473	27.339	
34235	Sarasota	Florida	FL	Sarasota	-82.4848	27.3672	
34234	Sarasota	Florida	FL	Sarasota	-82.5268	27.3688	
34243	Sarasota	Florida	FL	Manatee	-82.5303	27.4072	
71859	Saratoga	Arkansas	AR	Howard	-93.8767	33.7599	
95071	Saratoga	California	CA	Santa Clara	-122.03	37.2593	
95070	Saratoga	California	CA	Santa Clara	-122.023	37.2713	
47382	Saratoga	Indiana	IN	Randolph	-84.9185	40.2347	
27873	Saratoga	North Carolina	NC	Wilson	-77.7918	35.6495	
77585	Saratoga	Texas	TX	Hardin	-94.5717	30.3398	
82331	Saratoga	Wyoming	WY	Carbon	-106.754	41.498	
12866	Saratoga Springs	New York	NY	Saratoga	-73.7408	43.0708	
84045	Saratoga Springs	Utah	UT		-111.904	40.3495	
64862	Sarcoxie	Missouri	MO	Jasper	-94.1151	37.0724	
14134	Sardinia	New York	NY	Erie	-78.5172	42.5323	
45171	Sardinia	Ohio	OH	Brown	-83.7966	38.9832	
29143	Sardinia	South Carolina	SC	Clarendon	-80.2081	33.6884	
36775	Sardis	Alabama	AL	Dallas	-86.992	32.2844	
30456	Sardis	Georgia	GA	Burke	-81.773	32.9809	
38666	Sardis	Mississippi	MS	Panola	-89.9221	34.4276	
43946	Sardis	Ohio	OH	Monroe	-80.9243	39.6526	
38371	Sardis	Tennessee	TN	Henderson	-88.3058	35.4386	
71071	Sarepta	Louisiana	LA	Webster	-93.4404	32.9434	
55973	Sargeant	Minnesota	MN	Mower	-92.7595	43.809	
30275	Sargent	Georgia	GA	Coweta	-84.8744	33.4298	
68874	Sargent	Nebraska	NE	Custer	-99.3816	41.6508	
81248	Sargents	Colorado	CO	Saguache	-106.416	38.4033	
4673	Sargentville	Maine	ME	Hancock	-68.6863	44.3136	
78385	Sarita	Texas	TX	Kenedy	-97.8576	27.1496	
58372	Sarles	North Dakota	ND	Cavalier	-98.9606	48.9459	
54870	Sarona	Wisconsin	WI	Washburn	-91.7621	45.7085	
68975	Saronville	Nebraska	NE	Clay	-97.9388	40.6021	
56377	Sartell	Minnesota	MN	Stearns	-94.2136	45.6318	
24973	Sarton	West Virginia	WV		-80.6401	37.5824	
16055	Sarver	Pennsylvania	PA	Butler	-79.7424	40.7143	
85633	Sasabe	Arizona	AZ	Pima	-111.891	31.9701	
74867	Sasakwa	Oklahoma	OK	Seminole	-96.5387	34.951	
41759	Sassafras	Kentucky	KY	Knott	-83.0246	37.232	
19472	Sassamansville	Pennsylvania	PA	Montgomery	-75.5775	40.3448	
31785	Sasser	Georgia	GA	Terrell	-84.3275	31.69	
39885	Sasser	Georgia	GA		-84.3479	31.7191	
67870	Satanta	Kansas	KS	Haskell	-100.969	37.4409	
39162	Satartia	Mississippi	MS	Yazoo	-90.5965	32.6125	
32937	Satellite Beach	Florida	FL	Brevard	-80.602	28.178	
76685	Satin	Texas	TX	Falls	-97.0108	31.3601	
98583	Satsop	Washington	WA	Grays Harbor	-123.484	47.0022	
36572	Satsuma	Alabama	AL	Mobile	-88.0533	30.8516	
32189	Satsuma	Florida	FL	Putnam	-81.6406	29.5594	
39574	Saucier	Mississippi	MS	Harrison	-89.1477	30.5961	
49453	Saugatuck	Michigan	MI	Allegan	-86.1655	42.6456	
12477	Saugerties	New York	NY	Ulster	-73.9797	42.0738	
12415	Saugerties	New York	NY		-73.9248	42.135	
1906	Saugus	Massachusetts	MA	Essex	-71.0111	42.4633	
56378	Sauk Centre	Minnesota	MN	Stearns	-94.9682	45.7281	
53583	Sauk City	Wisconsin	WI	Sauk	-89.7418	43.2686	
56379	Sauk Rapids	Minnesota	MN	Benton	-94.1591	45.604	
53080	Saukville	Wisconsin	WI	Ozaukee	-87.9568	43.3913	
40981	Saul	Kentucky	KY	Perry	-83.387	37.3313	
38067	Saulsbury	Tennessee	TN	Hardeman	-89.0769	35.0498	
25876	Saulsville	West Virginia	WV	Wyoming	-81.54	37.6033	
49783	Sault Sainte Marie	Michigan	MI	Chippewa	-84.2854	46.4151	
56674	Saum	Minnesota	MN		-94.6447	47.9748	
2874	Saunderstown	Rhode Island	RI	Washington	-71.4427	41.5105	
61769	Saunemin	Illinois	IL	Livingston	-88.4094	40.8885	
13456	Sauquoit	New York	NY	Oneida	-75.2626	43.0073	
94965	Sausalito	California	CA	Marin	-122.495	37.8601	
94966	Sausalito	California	CA	Marin	-122.741	38.068	
30571	Sautee Nacoochee	Georgia	GA	White	-83.6931	34.7162	
20763	Savage	Maryland	MD	Howard	-76.8218	39.138	
55378	Savage	Minnesota	MN	Scott	-93.3434	44.7615	
59262	Savage	Montana	MT	Richland	-104.285	47.5194	
61074	Savanna	Illinois	IL	Carroll	-90.1401	42.0956	
74565	Savanna	Oklahoma	OK	Pittsburg	-95.838	34.8354	
31411	Savannah	Georgia	GA	Chatham	-81.0381	31.9268	
31402	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31403	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31412	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31414	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31418	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31420	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31421	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31422	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31498	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31499	Savannah	Georgia	GA	Chatham	-81.0716	31.9714	
31406	Savannah	Georgia	GA	Chatham	-81.0979	31.989	
31419	Savannah	Georgia	GA	Chatham	-81.2358	31.9959	
31416	Savannah	Georgia	GA	Chatham	-81.0477	32.0053	
31409	Savannah	Georgia	GA	Chatham	-81.157	32.0093	
31410	Savannah	Georgia	GA	Chatham	-80.997	32.0175	
31405	Savannah	Georgia	GA	Chatham	-81.1242	32.0391	
31404	Savannah	Georgia	GA	Chatham	-81.0492	32.0543	
31401	Savannah	Georgia	GA	Chatham	-81.0883	32.0749	
31415	Savannah	Georgia	GA	Chatham	-81.1289	32.0753	
31408	Savannah	Georgia	GA	Chatham	-81.1746	32.1082	
31407	Savannah	Georgia	GA	Chatham	-81.1999	32.1672	
64485	Savannah	Missouri	MO	Andrew	-94.8267	39.9168	
13146	Savannah	New York	NY	Wayne	-76.7565	43.0934	
44874	Savannah	Ohio	OH	Ashland	-82.3885	40.9645	
38372	Savannah	Tennessee	TN	Hardin	-88.2005	35.2023	
63467	Saverton	Missouri	MO	Ralls	-91.2705	39.65	
82332	Savery	Wyoming	WY	Carbon	-107.423	41.0395	
14879	Savona	New York	NY	Steuben	-77.2083	42.3041	
66772	Savonburg	Kansas	KS	Allen	-95.1545	37.7517	
99769	Savoonga	Alaska	AK	Nome (CA)	-170.471	63.6797	
61874	Savoy	Illinois	IL	Champaign	-88.2528	40.0654	
1256	Savoy	Massachusetts	MA	Berkshire	-73.0233	42.577	
75479	Savoy	Texas	TX	Fannin	-96.3502	33.6066	
86549	Sawmill	Arizona	AZ	Apache	-109.523	35.2375	
67134	Sawyer	Kansas	KS	Pratt	-98.6642	37.5101	
42643	Sawyer	Kentucky	KY		-84.3624	36.923	
49125	Sawyer	Michigan	MI	Berrien	-86.5885	41.8829	
55780	Sawyer	Minnesota	MN	Carlton	-92.6927	46.6831	
58781	Sawyer	North Dakota	ND	Ward	-101.067	48.0858	
74756	Sawyer	Oklahoma	OK	Choctaw	-95.3558	34.0277	
36776	Sawyerville	Alabama	AL	Hale	-87.7402	32.7578	
62085	Sawyerville	Illinois	IL	Macoupin	-89.8043	39.0828	
27340	Saxapahaw	North Carolina	NC	Alamance	-79.3297	35.9488	
23967	Saxe	Virginia	VA	Charlotte	-78.6321	36.9053	
54976	Saxeville	Wisconsin	WI	Waushara	-89.0969	44.2093	
23427	Saxis	Virginia	VA	Accomack	-75.722	37.9264	
25180	Saxon	West Virginia	WV	Raleigh	-81.4346	37.7901	
54559	Saxon	Wisconsin	WI	Iron	-90.4383	46.4959	
16056	Saxonburg	Pennsylvania	PA	Butler	-79.8352	40.7361	
16678	Saxton	Pennsylvania	PA	Bedford	-78.2471	40.2233	
5154	Saxtons River	Vermont	VT	Windham	-72.5319	43.1647	
61770	Saybrook	Illinois	IL	McLean	-88.5247	40.432	
18353	Saylorsburg	Pennsylvania	PA	Monroe	-75.367	40.8965	
54560	Sayner	Wisconsin	WI	Vilas	-89.5194	45.9867	
35139	Sayre	Alabama	AL	Jefferson	-86.9759	33.7111	
73662	Sayre	Oklahoma	OK	Beckham	-99.6429	35.3047	
18840	Sayre	Pennsylvania	PA	Bradford	-76.5218	41.9842	
8871	Sayreville	New Jersey	NJ	Middlesex	-74.4173	40.43	
8872	Sayreville	New Jersey	NJ	Middlesex	-74.3478	40.46	
11782	Sayville	New York	NY	Suffolk	-73.0859	40.7459	
61075	Scales Mound	Illinois	IL	Jo Daviess	-90.258	42.4715	
40982	Scalf	Kentucky	KY	Knox	-83.6901	36.9327	
28775	Scaly Mountain	North Carolina	NC	Macon	-83.3274	35.0311	
66773	Scammon	Kansas	KS	Cherokee	-94.8092	37.2809	
99662	Scammon Bay	Alaska	AK	Wade Hampton (CA)	-165.582	61.845	
66966	Scandia	Kansas	KS	Republic	-97.7786	39.7939	
55073	Scandia	Minnesota	MN	Washington	-92.8292	45.2697	
54977	Scandinavia	Wisconsin	WI	Waupaca	-89.165	44.4604	
97056	Scappoose	Oregon	OR	Columbia	-122.893	45.7655	
4070	Scarborough	Maine	ME	Cumberland	-70.2736	43.577	
4074	Scarborough	Maine	ME	Cumberland	-70.3457	43.5835	
25917	Scarbro	West Virginia	WV	Fayette	-81.1531	37.9488	
10583	Scarsdale	New York	NY	Westchester	-73.7995	40.9927	
50473	Scarville	Iowa	IA	Winnebago	-93.6423	43.4673	
15360	Scenery Hill	Pennsylvania	PA	Washington	-80.0995	40.0923	
57780	Scenic	South Dakota	SD	Pennington	-102.535	43.7994	
17088	Schaefferstown	Pennsylvania	PA	Lebanon	-76.2963	40.3087	
12154	Schaghticoke	New York	NY	Rensselaer	-73.6154	42.9144	
51053	Schaller	Iowa	IA	Sac	-95.2846	42.5055	
60159	Schaumburg	Illinois	IL	Cook	-87.6873	41.8119	
60168	Schaumburg	Illinois	IL	Cook	-87.6873	41.8119	
60193	Schaumburg	Illinois	IL	Cook	-88.0935	42.0144	
60194	Schaumburg	Illinois	IL	Cook	-88.1167	42.0289	
60196	Schaumburg	Illinois	IL	Cook	-88.0725	42.0564	
60173	Schaumburg	Illinois	IL	Cook	-88.0482	42.0581	
60195	Schaumburg	Illinois	IL	Cook	-88.1093	42.0764	
60192	Schaumburg	Illinois	IL	Cook	-88.1161	42.0925	
64783	Schell City	Missouri	MO	Vernon	-94.1579	38.0094	
62883	Scheller	Illinois	IL	Jefferson	-89.0927	38.1731	
15559	Schellsburg	Pennsylvania	PA	Bedford	-78.6482	40.0487	
12303	Schenectady	New York	NY	Schenectady	-73.9448	42.7823	
12304	Schenectady	New York	NY	Schenectady	-73.9094	42.7841	
12306	Schenectady	New York	NY	Schenectady	-73.9809	42.7904	
12307	Schenectady	New York	NY	Schenectady	-73.9363	42.8047	
12309	Schenectady	New York	NY	Schenectady	-73.8693	42.8091	
12305	Schenectady	New York	NY	Schenectady	-73.9398	42.8161	
12308	Schenectady	New York	NY	Schenectady	-73.9206	42.8179	
12301	Schenectady	New York	NY	Schenectady	-74.058	42.8333	
12325	Schenectady	New York	NY	Schenectady	-74.058	42.8333	
12345	Schenectady	New York	NY	Schenectady	-74.058	42.8333	
12302	Schenectady	New York	NY	Schenectady	-73.9913	42.88	
12155	Schenevus	New York	NY	Otsego	-74.8149	42.59	
15682	Schenley	Pennsylvania	PA	Armstrong	-79.4516	40.8478	
46375	Schererville	Indiana	IN	Lake	-87.4605	41.4922	
78154	Schertz	Texas	TX	Guadalupe	-98.2778	29.579	
60176	Schiller Park	Illinois	IL	Cook	-87.8692	41.9563	
38952	Schlater	Mississippi	MS	Leflore	-90.362	33.6244	
51461	Schleswig	Iowa	IA	Crawford	-95.4443	42.1646	
23154	Schley	Virginia	VA	Gloucester	-76.5084	37.4182	
18078	Schnecksville	Pennsylvania	PA	Lehigh	-75.6239	40.6819	
46376	Schneider	Indiana	IN	Lake	-87.4779	41.19	
47580	Schnellville	Indiana	IN	Dubois	-86.7565	38.3414	
12156	Schodack Landing	New York	NY	Rensselaer	-73.748	42.4816	
67667	Schoenchen	Kansas	KS	Ellis	-99.3322	38.7128	
54476	Schofield	Wisconsin	WI	Marathon	-89.5818	44.9064	
96857	Schofield Barracks	Hawaii	HI	Honolulu	-168.022	24.8598	
12157	Schoharie	New York	NY	Schoharie	-74.3047	42.6615	
49087	Schoolcraft	Michigan	MI	Kalamazoo	-85.6637	42.1329	
7870	Schooleys Mountain	New Jersey	NJ	Morris	-74.8193	40.8104	
70395	Schriever	Louisiana	LA	Terrebonne	-90.8513	29.7123	
55613	Schroeder	Minnesota	MN	Cook	-90.9338	47.5422	
12870	Schroon Lake	New York	NY	Essex	-73.7674	43.8412	
78956	Schulenburg	Texas	TX	Fayette	-96.9106	29.6882	
74460	Schulter	Oklahoma	OK	Okmulgee	-95.9583	35.5132	
89427	Schurz	Nevada	NV	Mineral	-118.776	38.9575	
68661	Schuyler	Nebraska	NE	Colfax	-97.0628	41.4591	
22969	Schuyler	Virginia	VA	Nelson	-78.6925	37.7976	
12985	Schuyler Falls	New York	NY	Clinton	-73.6895	44.5882	
13457	Schuyler Lake	New York	NY	Otsego	-75.0485	42.7758	
12871	Schuylerville	New York	NY	Saratoga	-73.6007	43.0878	
17972	Schuylkill Haven	Pennsylvania	PA	Schuylkill	-76.17	40.6306	
19473	Schwenksville	Pennsylvania	PA	Montgomery	-75.4602	40.2471	
76573	Schwertner	Texas	TX	Williamson	-97.4705	30.8055	
42553	Science Hill	Kentucky	KY	Pulaski	-84.6486	37.1683	
14880	Scio	New York	NY	Allegany	-77.99	42.1697	
43988	Scio	Ohio	OH	Harrison	-81.1016	40.4012	
97374	Scio	Oregon	OR	Linn	-122.768	44.7168	
61475	Sciota	Illinois	IL	McDonough	-90.7316	40.5832	
18354	Sciota	Pennsylvania	PA	Monroe	-75.325	40.9257	
45677	Scioto Furnace	Ohio	OH	Scioto	-82.7555	38.7941	
61076	Scioto Mills	Illinois	IL	Stephenson	-89.6679	42.3554	
47273	Scipio	Indiana	IN	Jennings	-85.7129	39.0665	
84656	Scipio	Utah	UT	Millard	-112.106	39.2495	
13147	Scipio Center	New York	NY	Cayuga	-76.5862	42.7708	
2066	Scituate	Massachusetts	MA	Plymouth	-70.7525	42.2032	
38953	Scobey	Mississippi	MS	Yalobusha	-89.891	33.9253	
59263	Scobey	Montana	MT	Daniels	-105.417	48.7854	
39358	Scooba	Mississippi	MS	Kemper	-88.4883	32.8402	
52331	Scotch Grove	Iowa	IA		-91.0797	42.1662	
7076	Scotch Plains	New Jersey	NJ	Union	-74.3682	40.6379	
95565	Scotia	California	CA	Humboldt	-124.052	40.4583	
68875	Scotia	Nebraska	NE	Greeley	-98.6893	41.4837	
29939	Scotia	South Carolina	SC	Hampton	-81.2455	32.6786	
72141	Scotland	Arkansas	AR	Van Buren	-92.5867	35.508	
6264	Scotland	Connecticut	CT	Windham	-72.087	41.6958	
31083	Scotland	Georgia	GA	Telfair	-82.9123	32.0841	
47457	Scotland	Indiana	IN	Greene	-86.9616	39.0371	
20687	Scotland	Maryland	MD	St. Mary's	-76.3477	38.0828	
17254	Scotland	Pennsylvania	PA	Franklin	-77.5848	39.9696	
57059	Scotland	South Dakota	SD	Bon Homme	-97.7296	43.1212	
76379	Scotland	Texas	TX	Archer	-98.465	33.6535	
27874	Scotland Neck	North Carolina	NC	Halifax	-77.4273	36.1301	
18355	Scotrun	Pennsylvania	PA	Monroe	-75.3265	41.0751	
72142	Scott	Arkansas	AR	Pulaski	-92.1157	34.6942	
70583	Scott	Louisiana	LA	Lafayette	-92.0981	30.2504	
38772	Scott	Mississippi	MS	Bolivar	-91.0391	33.5629	
45886	Scott	Ohio	OH	Van Wert	-84.5845	40.9892	
62225	Scott Air Force Base	Illinois	IL	St. Clair	-89.859	38.5432	
96085	Scott Bar	California	CA	Siskiyou	-122.988	41.7736	
67871	Scott City	Kansas	KS	Scott	-100.906	38.4823	
63780	Scott City	Missouri	MO	Scott	-89.5181	37.2077	
25560	Scott Depot	West Virginia	WV	Putnam	-81.9005	38.4501	
30079	Scottdale	Georgia	GA	DeKalb	-84.2585	33.7934	
15683	Scottdale	Pennsylvania	PA	Westmoreland	-79.593	40.1029	
45678	Scottown	Ohio	OH	Lawrence	-82.3967	38.594	
49088	Scotts	Michigan	MI	Kalamazoo	-85.4685	42.1819	
28699	Scotts	North Carolina	NC	Iredell	-81.0076	35.831	
38374	Scotts Hill	Tennessee	TN	Decatur	-88.2405	35.505	
97375	Scotts Mills	Oregon	OR	Marion	-122.619	44.9897	
95067	Scotts Valley	California	CA	Santa Cruz	-122.014	37.0511	
95066	Scotts Valley	California	CA	Santa Cruz	-122.015	37.0597	
69363	Scottsbluff	Nebraska	NE	Scotts Bluff	-103.707	41.851	
69361	Scottsbluff	Nebraska	NE	Scotts Bluff	-103.662	41.872	
35769	Scottsboro	Alabama	AL	Jackson	-86.0562	34.618	
35768	Scottsboro	Alabama	AL	Jackson	-86.1422	34.7507	
47170	Scottsburg	Indiana	IN	Scott	-85.7987	38.6885	
14545	Scottsburg	New York	NY	Livingston	-77.701	42.6649	
97473	Scottsburg	Oregon	OR	Douglas	-123.804	43.6765	
24589	Scottsburg	Virginia	VA	Halifax	-78.7866	36.7862	
85261	Scottsdale	Arizona	AZ	Maricopa	-112.187	33.2765	
85267	Scottsdale	Arizona	AZ	Maricopa	-112.187	33.2765	
85271	Scottsdale	Arizona	AZ	Maricopa	-112.187	33.2765	
85257	Scottsdale	Arizona	AZ	Maricopa	-111.915	33.4669	
85256	Scottsdale	Arizona	AZ	Maricopa	-111.853	33.4858	
85251	Scottsdale	Arizona	AZ	Maricopa	-111.917	33.4936	
85252	Scottsdale	Arizona	AZ	Maricopa	-111.868	33.4995	
85250	Scottsdale	Arizona	AZ	Maricopa	-111.905	33.5218	
85258	Scottsdale	Arizona	AZ	Maricopa	-111.893	33.5647	
85259	Scottsdale	Arizona	AZ	Maricopa	-111.84	33.5879	
85260	Scottsdale	Arizona	AZ	Maricopa	-111.887	33.6013	
85254	Scottsdale	Arizona	AZ	Maricopa	-111.955	33.6165	
85255	Scottsdale	Arizona	AZ	Maricopa	-111.889	33.6968	
85266	Scottsdale	Arizona	AZ	Maricopa	-111.918	33.7669	
85262	Scottsdale	Arizona	AZ	Maricopa	-111.779	33.7752	
32775	Scottsmoor	Florida	FL	Brevard	-80.872	28.7702	
42164	Scottsville	Kentucky	KY	Allen	-86.1929	36.7614	
14546	Scottsville	New York	NY	Monroe	-77.7743	43.0246	
75688	Scottsville	Texas	TX	Harrison	-94.2394	32.554	
24590	Scottsville	Virginia	VA	Albemarle	-78.474	37.8049	
62683	Scottville	Illinois	IL	Macoupin	-89.9261	39.2609	
49454	Scottville	Michigan	MI	Mason	-86.3156	43.9767	
28672	Scottville	North Carolina	NC	Ashe	-81.3276	36.4833	
72863	Scranton	Arkansas	AR	Logan	-93.5454	35.3585	
51462	Scranton	Iowa	IA	Greene	-94.5518	42.0124	
66537	Scranton	Kansas	KS	Osage	-95.748	38.788	
27875	Scranton	North Carolina	NC	Hyde	-76.4951	35.4717	
58653	Scranton	North Dakota	ND	Bowman	-103.135	46.0916	
18502	Scranton	Pennsylvania	PA	Lackawanna	-75.69	41.3503	
18505	Scranton	Pennsylvania	PA	Lackawanna	-75.6657	41.3914	
18501	Scranton	Pennsylvania	PA	Lackawanna	-75.6376	41.4019	
18514	Scranton	Pennsylvania	PA	Lackawanna	-75.6376	41.4019	
18522	Scranton	Pennsylvania	PA	Lackawanna	-75.6376	41.4019	
18540	Scranton	Pennsylvania	PA	Lackawanna	-75.6376	41.4019	
18577	Scranton	Pennsylvania	PA	Lackawanna	-75.6376	41.4019	
18515	Scranton	Pennsylvania	PA	Lackawanna	-75.7065	41.4035	
18510	Scranton	Pennsylvania	PA	Lackawanna	-75.6484	41.408	
18503	Scranton	Pennsylvania	PA	Lackawanna	-75.6642	41.4095	
18504	Scranton	Pennsylvania	PA	Lackawanna	-75.6861	41.4128	
18509	Scranton	Pennsylvania	PA	Lackawanna	-75.6465	41.4274	
18512	Scranton	Pennsylvania	PA	Lackawanna	-75.6103	41.435	
18508	Scranton	Pennsylvania	PA	Lackawanna	-75.6625	41.4389	
29591	Scranton	South Carolina	SC	Florence	-79.7731	33.9281	
31560	Screven	Georgia	GA	Wayne	-82.0397	31.5168	
68057	Scribner	Nebraska	NE	Dodge	-96.6441	41.663	
75480	Scroggins	Texas	TX	Franklin	-95.1962	33.0478	
41760	Scuddy	Kentucky	KY	Perry	-83.0817	37.1971	
75158	Scurry	Texas	TX	Kaufman	-96.3925	32.4818	
40164	Se Ree	Kentucky	KY	Breckinridge	-86.3992	37.676	
11579	Sea Cliff	New York	NY	Nassau	-73.6436	40.846	
8750	Sea Girt	New Jersey	NJ	Monmouth	-74.0436	40.1345	
31561	Sea Island	Georgia	GA	Glynn	-81.3322	31.1989	
8243	Sea Isle City	New Jersey	NJ	Cape May	-74.7005	39.154	
98380	Seabeck	Washington	WA	Kitsap	-122.869	47.5913	
27876	Seaboard	North Carolina	NC	Northampton	-77.4113	36.4886	
3874	Seabrook	New Hampshire	NH	Rockingham	-70.8646	42.8854	
29940	Seabrook	South Carolina	SC	Beaufort	-80.7192	32.5693	
77586	Seabrook	Texas	TX	Harris	-95.037	29.5832	
77983	Seadrift	Texas	TX	Calhoun	-96.7023	28.4101	
19973	Seaford	Delaware	DE	Sussex	-75.6041	38.6404	
11783	Seaford	New York	NY	Nassau	-73.491	40.6795	
23696	Seaford	Virginia	VA	York	-76.429	37.1885	
56287	Seaforth	Minnesota	MN	Redwood	-95.3282	44.4613	
75159	Seagoville	Texas	TX	Dallas	-96.558	32.6525	
79359	Seagraves	Texas	TX	Gaines	-102.578	32.9317	
27341	Seagrove	North Carolina	NC	Randolph	-79.6979	35.5283	
98062	Seahurst	Washington	WA	King	-121.803	47.4323	
90740	Seal Beach	California	CA	Orange	-118.081	33.7602	
4674	Seal Cove	Maine	ME	Hancock	-68.3915	44.6419	
4675	Seal Harbor	Maine	ME	Hancock	-68.2463	44.299	
97376	Seal Rock	Oregon	OR	Lincoln	-123.957	44.4874	
36875	Seale	Alabama	AL	Russell	-85.1677	32.3053	
28577	Sealevel	North Carolina	NC	Carteret	-76.3898	34.8769	
22547	Sealston	Virginia	VA	King George	-77.1726	38.2711	
77474	Sealy	Texas	TX	Austin	-96.1592	29.7826	
45679	Seaman	Ohio	OH	Adams	-83.5936	38.9621	
15953	Seanor	Pennsylvania	PA	Somerset	-78.9005	40.2064	
89046	Searchlight	Nevada	NV	Clark	-114.887	35.5132	
72143	Searcy	Arkansas	AR	White	-91.7317	35.2436	
72149	Searcy	Arkansas	AR	White	-91.7314	35.2474	
72145	Searcy	Arkansas	AR	White	-91.7326	35.2774	
56084	Searles	Minnesota	MN	Brown	-94.7388	44.3029	
49679	Sears	Michigan	MI	Osceola	-85.1465	43.8776	
50242	Searsboro	Iowa	IA	Poweshiek	-92.6987	41.5656	
4973	Searsmont	Maine	ME	Waldo	-69.2196	44.377	
4974	Searsport	Maine	ME	Waldo	-68.9311	44.4877	
93955	Seaside	California	CA	Monterey	-121.794	36.6217	
97138	Seaside	Oregon	OR	Clatsop	-123.674	45.9027	
8751	Seaside Heights	New Jersey	NJ	Ocean	-74.0765	39.9466	
8752	Seaside Park	New Jersey	NJ	Ocean	-74.0795	39.9222	
61476	Seaton	Illinois	IL	Mercer	-90.8257	41.0732	
61359	Seatonville	Illinois	IL	Bureau	-89.2691	41.3613	
98198	Seattle	Washington	WA	King	-122.313	47.3929	
98060	Seattle	Washington	WA	King	-121.803	47.4323	
98111	Seattle	Washington	WA	King	-121.803	47.4323	
98114	Seattle	Washington	WA	King	-121.803	47.4323	
98124	Seattle	Washington	WA	King	-121.803	47.4323	
98129	Seattle	Washington	WA	King	-121.803	47.4323	
98130	Seattle	Washington	WA	King	-121.803	47.4323	
98131	Seattle	Washington	WA	King	-121.803	47.4323	
98132	Seattle	Washington	WA	King	-121.803	47.4323	
98138	Seattle	Washington	WA	King	-121.803	47.4323	
98140	Seattle	Washington	WA	King	-121.803	47.4323	
